City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket,Date
Delhi,85.69,172.67,19.47,30.4,32.05,46.75,1.16,16.43,38.89,205.0,Poor,2019-11-27
Delhi,40.24,79.35,8.43,20.58,17.83,37.66,0.71,14.34,33.1,142.0,Moderate,2019-11-28
Delhi,88.21,149.91,25.33,25.9,34.43,35.44,1.33,14.64,31.4,116.0,Moderate,2019-11-29
Delhi,129.44,206.17,24.39,25.58,33.49,41.18,1.39,12.38,27.28,276.0,Poor,2019-11-30
Delhi,165.82,245.6,22.24,28.71,33.4,38.18,1.42,12.82,39.72,322.0,Very Poor,2019-12-01
Delhi,186.32,287.16,37.75,35.17,49.48,38.31,1.91,13.8,36.38,344.0,Very Poor,2019-12-02
Delhi,169.41,276.53,41.89,37.72,54.21,38.36,1.82,14.72,34.9,344.0,Very Poor,2019-12-03
Delhi,240.15,370.84,47.07,45.02,62.32,42.68,2.64,15.62,29.26,354.0,Very Poor,2019-12-04
Delhi,366.79,534.25,75.2,81.72,104.77,52.79,4.96,16.3,26.08,457.0,Severe,2019-12-05
Delhi,310.28,462.06,80.8,44.64,89.62,56.24,3.04,14.9,25.19,530.0,Severe,2019-12-06
Delhi,341.55,449.34,58.31,61.31,80.15,53.13,3.36,15.26,28.48,447.0,Severe,2019-12-07
Delhi,372.71,479.04,55.2,71.53,83.01,56.64,4.62,15.59,26.51,484.0,Severe,2019-12-08
Delhi,287.02,385.91,83.09,63.46,101.5,69.32,3.69,13.3,29.83,457.0,Severe,2019-12-09
Delhi,308.56,417.29,75.71,68.48,97.95,71.65,3.41,14.05,34.14,432.0,Severe,2019-12-10
Delhi,387.62,530.79,30.3,71.05,62.34,73.87,4.97,15.24,26.93,487.0,Severe,2019-12-11
Delhi,310.38,434.75,45.91,54.51,66.42,75.41,2.12,12.28,31.71,514.0,Severe,2019-12-12
Delhi,127.39,152.1,8.96,32.35,24.52,51.71,1.2,7.91,21.62,353.0,Very Poor,2019-12-13
Delhi,148.23,193.84,29.93,31.32,41.06,44.11,1.85,12.24,21.79,290.0,Poor,2019-12-14
Delhi,145.9,196.98,24.31,28.57,35.01,47.75,1.48,7.11,17.7,333.0,Very Poor,2019-12-15
Delhi,151.54,200.12,7.15,27.6,20.38,49.99,1.17,9.65,12.05,323.0,Very Poor,2019-12-16
Delhi,156.62,193.04,25.25,33.0,38.03,65.33,1.12,9.27,15.81,317.0,Very Poor,2019-12-17
Delhi,234.34,294.1,40.84,49.74,59.74,72.26,1.57,8.53,28.16,349.0,Very Poor,2019-12-18
Delhi,273.71,393.5,76.02,57.05,92.33,77.97,1.66,8.81,6.02,412.0,Severe,2019-12-19
Delhi,385.49,514.21,63.3,73.39,92.19,84.15,2.59,8.78,14.31,470.0,Severe,2019-12-20
Delhi,327.49,437.88,56.57,55.72,75.76,95.78,2.32,9.02,9.84,488.0,Severe,2019-12-21
Delhi,193.54,252.65,14.03,39.04,32.18,87.24,1.52,7.63,10.62,401.0,Severe,2019-12-22
Delhi,249.71,316.12,28.08,43.96,46.24,80.01,1.88,9.74,18.66,367.0,Very Poor,2019-12-23
Delhi,339.44,486.22,51.41,64.33,76.14,89.26,2.14,9.43,11.38,434.0,Severe,2019-12-24
Delhi,246.23,346.27,23.12,38.19,39.07,78.07,2.21,6.21,9.77,453.0,Severe,2019-12-25
Delhi,262.38,373.78,20.2,42.52,38.98,82.61,1.48,6.92,14.06,390.0,Very Poor,2019-12-26
Delhi,295.33,430.75,30.51,53.79,53.48,83.81,1.68,7.31,12.53,414.0,Severe,2019-12-27
Delhi,366.02,551.48,81.41,52.39,94.24,88.92,2.12,9.2,24.4,516.0,Severe,2019-12-28
Delhi,450.33,642.68,49.37,65.27,74.96,92.37,1.96,9.6,35.87,589.0,Severe,2019-12-29
Delhi,391.28,578.74,89.19,47.9,98.19,87.18,2.16,9.43,9.1,684.0,Severe,2019-12-30
Delhi,347.53,304.94,23.46,34.91,37.7,75.96,1.47,12.17,8.29,443.0,Severe,2019-12-31
Delhi,539.96,560.72,70.99,57.16,88.28,92.28,3.0,14.6,29.53,621.0,Severe,2020-01-01
Delhi,449.4,558.94,57.31,67.96,82.87,84.29,3.66,18.98,13.95,596.0,Severe,2020-01-02
Delhi,311.36,411.28,27.72,42.19,45.0,80.36,4.05,12.74,15.11,496.0,Severe,2020-01-03
Delhi,282.0,374.61,77.8,52.52,91.36,75.63,2.45,12.15,15.5,420.0,Severe,2020-01-04
Delhi,218.5,291.09,37.95,45.26,54.97,69.82,1.22,10.55,19.41,401.0,Severe,2020-01-05
Delhi,192.09,270.82,51.15,48.67,67.56,69.05,1.31,15.27,7.71,369.0,Very Poor,2020-01-06
Delhi,124.48,174.18,35.13,38.98,49.38,65.59,0.94,12.78,6.5,318.0,Very Poor,2020-01-07
Delhi,168.97,189.97,38.3,30.71,47.56,63.0,1.21,7.33,16.4,317.0,Very Poor,2020-01-08
Delhi,153.69,188.24,9.75,24.76,19.96,59.85,0.99,7.95,16.15,329.0,Very Poor,2020-01-09
Delhi,207.44,278.79,32.44,53.99,55.12,62.76,1.69,10.0,15.5,340.0,Very Poor,2020-01-10
Delhi,286.06,365.09,55.28,52.68,73.09,70.53,2.44,14.76,30.3,394.0,Very Poor,2020-01-11
Delhi,329.76,416.97,84.6,53.15,97.25,70.74,3.31,10.76,19.99,456.0,Severe,2020-01-12
Delhi,301.1,424.14,53.75,50.8,70.84,67.58,2.79,13.0,13.21,475.0,Severe,2020-01-13
Delhi,174.85,217.53,19.96,32.13,33.36,62.47,1.42,10.94,13.13,374.0,Very Poor,2020-01-14
Delhi,172.15,239.34,28.97,38.3,43.99,62.04,1.54,10.1,17.87,332.0,Very Poor,2020-01-15
Delhi,196.68,252.62,30.08,35.99,43.66,61.87,1.51,11.57,4.16,351.0,Very Poor,2020-01-16
Delhi,154.91,192.64,25.02,27.25,34.89,59.07,1.48,7.7,9.99,338.0,Very Poor,2020-01-17
Delhi,195.35,272.17,46.55,36.94,57.6,58.15,1.9,7.94,10.92,342.0,Very Poor,2020-01-18
Delhi,179.24,247.21,12.68,27.18,24.79,56.81,1.17,7.41,23.6,360.0,Very Poor,2020-01-19
Delhi,210.51,280.74,19.64,28.96,31.42,55.23,1.77,7.55,14.95,347.0,Very Poor,2020-01-20
Delhi,231.99,352.08,44.18,31.06,52.55,57.28,1.9,8.58,14.38,397.0,Very Poor,2020-01-21
Delhi,272.53,396.92,57.85,33.19,64.82,58.85,2.31,11.21,37.23,409.0,Severe,2020-01-22
Delhi,103.1,156.73,8.69,29.1,22.57,55.58,0.93,11.52,36.39,338.0,Very Poor,2020-01-23
Delhi,121.51,185.83,15.58,33.72,30.64,51.7,1.34,10.25,43.43,233.0,Poor,2020-01-24
Delhi,199.65,282.43,53.43,45.83,67.94,51.67,2.15,10.61,33.47,333.0,Very Poor,2020-01-25
Delhi,276.09,406.53,95.39,60.07,109.73,57.53,2.52,34.31,12.96,429.0,Severe,2020-01-27
Delhi,125.7,172.61,25.13,39.51,41.49,56.2,0.96,13.37,18.77,351.0,Very Poor,2020-01-28
Delhi,125.21,166.53,26.68,32.78,39.2,53.47,1.27,12.85,28.71,286.0,Poor,2020-01-29
Delhi,134.92,200.84,26.31,34.94,40.03,51.93,1.07,14.63,25.13,313.0,Very Poor,2020-01-30
Delhi,132.17,192.03,23.55,35.88,38.28,49.49,1.07,13.68,27.18,307.0,Very Poor,2020-01-31
Delhi,167.05,253.36,49.57,37.11,60.16,47.62,1.42,12.16,30.81,329.0,Very Poor,2020-02-01
Delhi,189.0,264.05,28.57,37.25,43.11,46.21,1.39,12.14,30.67,333.0,Very Poor,2020-02-02
Delhi,247.61,338.6,49.93,44.06,64.14,46.86,1.94,14.01,35.89,375.0,Very Poor,2020-02-03
Delhi,319.19,466.06,78.13,54.84,92.88,52.21,3.15,19.95,38.25,430.0,Severe,2020-02-04
Delhi,194.88,283.61,38.31,43.36,54.3,49.85,1.21,13.51,27.36,420.0,Severe,2020-02-05
Delhi,188.39,262.2,25.71,39.25,41.84,46.86,1.3,15.61,34.01,337.0,Very Poor,2020-02-06
Delhi,233.74,344.09,78.14,45.55,87.93,40.75,1.85,19.14,40.23,390.0,Very Poor,2020-02-07
Delhi,193.42,271.84,26.25,35.99,40.55,29.08,1.26,15.23,37.13,362.0,Very Poor,2020-02-08
Delhi,222.89,317.01,28.13,39.1,43.72,23.27,1.55,14.73,39.63,370.0,Very Poor,2020-02-09
Delhi,258.17,368.69,56.88,44.44,70.0,23.95,2.04,14.42,36.65,394.0,Very Poor,2020-02-10
Delhi,238.98,358.3,83.36,47.54,93.26,24.47,2.48,14.55,36.31,401.0,Severe,2020-02-11
Delhi,209.02,321.44,37.08,40.24,51.63,25.42,1.18,19.95,37.59,389.0,Very Poor,2020-02-12
Delhi,103.96,185.16,6.35,27.82,19.98,25.93,0.58,17.33,44.15,315.0,Very Poor,2020-02-13
Delhi,77.85,165.19,4.56,21.12,14.96,24.23,0.44,14.46,65.38,196.0,Moderate,2020-02-14
Delhi,93.46,184.28,8.86,32.02,24.26,21.27,0.79,17.75,52.96,159.0,Moderate,2020-02-15
Delhi,170.2,269.41,28.43,40.0,44.46,20.54,1.61,20.24,45.89,294.0,Poor,2020-02-16
Delhi,193.64,317.08,46.87,40.7,60.29,20.86,1.74,23.79,40.23,370.0,Very Poor,2020-02-17
Delhi,164.25,277.18,32.89,49.46,58.24,20.72,1.36,27.67,46.54,333.0,Very Poor,2020-02-18
Delhi,161.9,358.08,35.15,59.53,156.42,22.39,1.82,19.15,34.47,343.0,Very Poor,2020-02-19
Delhi,109.0,279.38,14.65,42.48,34.53,22.37,0.7,14.01,47.69,286.0,Poor,2020-02-20
Delhi,64.28,101.25,6.95,26.28,19.64,21.06,0.54,14.7,42.4,197.0,Moderate,2020-02-21
Delhi,86.86,145.31,31.27,30.88,41.93,22.1,1.11,17.67,44.67,130.0,Moderate,2020-02-22
Delhi,116.28,186.18,43.96,30.34,51.97,21.51,1.03,14.28,42.16,277.0,Poor,2020-02-23
Delhi,81.58,154.66,22.82,33.8,36.58,20.39,0.87,16.59,39.5,192.0,Moderate,2020-02-24
Delhi,140.62,234.22,22.74,33.39,36.3,20.93,0.99,19.12,42.5,281.0,Poor,2020-02-25
Delhi,150.33,266.31,47.01,36.46,57.71,23.15,1.41,16.69,47.48,322.0,Very Poor,2020-02-26
Delhi,103.14,213.95,25.85,35.18,39.8,24.64,0.85,16.79,33.86,280.0,Poor,2020-02-27
Delhi,90.72,173.9,9.47,29.0,23.15,27.61,0.6,12.53,42.33,230.0,Poor,2020-02-28
Delhi,65.43,121.49,9.48,27.54,22.38,25.52,0.5,9.28,37.48,153.0,Moderate,2020-02-29
Delhi,63.14,110.47,27.58,30.9,38.93,24.33,0.89,13.51,52.65,132.0,Moderate,2020-03-01
Delhi,121.86,217.96,84.27,35.03,87.32,23.87,1.88,13.73,47.47,260.0,Poor,2020-03-02
Delhi,88.39,183.52,53.57,31.54,60.46,25.11,1.05,13.48,41.72,262.0,Poor,2020-03-03
Delhi,104.68,233.79,65.05,34.93,71.62,25.12,1.13,15.38,67.42,239.0,Poor,2020-03-04
Delhi,28.61,69.62,14.8,42.01,34.41,38.8,0.5,11.47,37.81,126.0,Moderate,2020-03-05
Delhi,21.16,41.3,19.31,52.02,43.41,61.64,0.48,9.08,37.28,73.0,Satisfactory,2020-03-06
Delhi,54.6,103.21,28.32,56.21,52.98,55.76,0.84,10.87,36.99,75.0,Satisfactory,2020-03-07
Delhi,71.47,131.3,52.17,42.57,65.16,54.94,0.93,9.03,46.2,164.0,Moderate,2020-03-08
Delhi,66.6,131.39,13.79,41.27,33.2,52.41,0.65,8.67,43.01,128.0,Moderate,2020-03-09
Delhi,92.56,163.86,15.33,43.96,35.88,47.8,0.83,20.62,60.53,198.0,Moderate,2020-03-10
Delhi,53.92,112.02,14.36,48.48,37.5,46.0,0.61,16.12,53.63,127.0,Moderate,2020-03-11
Delhi,57.93,155.0,36.77,55.92,58.92,41.42,0.86,11.79,31.1,117.0,Moderate,2020-03-12
Delhi,64.66,191.19,55.81,55.0,74.7,44.98,0.64,12.1,39.82,156.0,Moderate,2020-03-13
Delhi,40.93,82.36,16.96,49.53,40.18,44.19,0.61,12.06,26.02,111.0,Moderate,2020-03-14
Delhi,61.21,119.44,29.79,48.71,50.19,40.99,0.75,14.04,45.49,116.0,Moderate,2020-03-15
Delhi,62.33,135.21,13.33,46.65,35.69,42.97,0.76,12.57,50.21,138.0,Moderate,2020-03-16
Delhi,74.24,148.44,19.82,49.62,42.54,45.34,0.86,16.17,55.24,145.0,Moderate,2020-03-17
Delhi,66.84,141.09,29.79,52.7,52.32,44.08,0.94,15.81,56.47,151.0,Moderate,2020-03-18
Delhi,89.89,176.62,56.76,54.38,75.2,41.95,1.2,20.95,55.73,166.0,Moderate,2020-03-19
Delhi,100.78,203.14,52.69,75.69,83.81,36.45,1.39,25.54,55.32,228.0,Poor,2020-03-20
Delhi,76.71,158.92,30.8,53.52,54.6,32.15,0.9,20.6,53.6,212.0,Poor,2020-03-21
Delhi,81.9,134.69,17.68,35.56,33.32,30.98,0.64,19.48,65.82,200.0,Moderate,2020-03-22
Delhi,53.81,95.64,6.59,33.67,23.22,30.35,0.61,15.68,74.34,173.0,Moderate,2020-03-23
Delhi,58.14,107.59,15.94,34.12,31.15,30.96,0.61,20.47,50.86,141.0,Moderate,2020-03-24
Delhi,37.96,68.54,8.68,19.54,17.47,29.89,0.45,13.22,53.74,113.0,Moderate,2020-03-25
Delhi,42.55,74.66,4.6,12.87,10.6,28.01,0.39,12.54,46.07,76.0,Satisfactory,2020-03-26
Delhi,28.25,49.92,5.09,12.87,11.0,26.0,0.3,11.49,40.07,73.0,Satisfactory,2020-03-27
Delhi,21.93,36.93,4.8,14.1,11.42,25.51,0.34,10.34,47.48,70.0,Satisfactory,2020-03-28
Delhi,26.48,55.34,3.96,10.06,8.59,24.78,0.29,10.63,67.14,85.0,Satisfactory,2020-03-29
Delhi,40.32,70.14,3.99,11.44,9.34,24.82,0.35,11.71,55.99,72.0,Satisfactory,2020-03-30
Delhi,44.1,88.35,4.7,18.49,13.67,25.16,0.51,11.79,103.66,110.0,Moderate,2020-04-09
Delhi,85.08,141.47,6.81,25.1,18.89,21.25,0.75,3.1,77.98,159.0,Moderate,2020-04-10
Delhi,67.16,126.67,12.88,20.37,21.33,19.59,0.75,2.11,94.99,222.0,Poor,2020-04-11
Delhi,44.46,91.14,4.5,12.84,10.51,17.39,0.5,1.83,89.77,134.0,Moderate,2020-04-12
Delhi,66.09,127.99,5.55,22.51,16.49,17.46,0.68,2.51,74.41,144.0,Moderate,2020-04-13
Delhi,54.81,128.06,7.81,33.43,24.15,16.34,0.71,1.56,72.8,175.0,Moderate,2020-04-14
Delhi,69.07,197.48,12.25,29.45,25.65,17.15,0.82,1.71,67.66,163.0,Moderate,2020-04-15
Delhi,71.6,174.02,16.25,25.34,26.74,17.49,0.74,1.66,76.46,205.0,Poor,2020-04-16
Delhi,24.35,81.11,3.8,11.9,9.42,14.94,0.3,2.34,99.4,148.0,Moderate,2020-04-17
Delhi,23.45,97.23,3.82,11.31,9.13,14.17,0.31,2.57,91.4,131.0,Moderate,2020-04-18
Delhi,48.26,82.08,5.79,16.6,13.55,14.24,0.51,2.74,72.87,130.0,Moderate,2020-04-19
Delhi,54.85,104.47,9.7,24.68,21.04,13.5,0.72,2.65,53.54,125.0,Moderate,2020-04-20
Delhi,35.48,79.56,4.74,15.85,12.3,14.91,0.46,2.13,88.57,146.0,Moderate,2020-04-21
Delhi,55.54,112.09,6.12,23.07,17.27,14.96,0.62,1.47,83.52,157.0,Moderate,2020-04-22
Delhi,53.0,118.35,6.59,24.39,18.34,15.18,0.58,0.86,78.39,150.0,Moderate,2020-04-23
Delhi,63.74,120.84,6.07,27.33,19.49,15.87,0.65,1.04,88.41,179.0,Moderate,2020-04-24
Delhi,42.93,88.14,4.43,17.2,12.77,18.29,0.38,1.22,97.75,159.0,Moderate,2020-04-25
Delhi,43.68,108.58,4.39,16.51,12.37,15.95,0.47,2.07,78.71,127.0,Moderate,2020-04-26
Delhi,26.06,46.04,3.98,8.71,7.88,15.92,0.34,3.64,101.13,145.0,Moderate,2020-04-27
Delhi,53.45,89.59,4.33,15.71,11.89,17.87,0.62,1.74,98.82,167.0,Moderate,2020-04-28
Delhi,64.89,117.3,5.03,21.31,15.43,20.17,0.58,1.19,103.94,191.0,Moderate,2020-04-29
Delhi,48.82,113.41,4.55,18.13,13.35,24.97,0.43,1.02,113.18,196.0,Moderate,2020-04-30
Delhi,54.75,122.16,4.94,18.69,13.97,25.86,0.42,0.15,112.21,200.0,Moderate,2020-05-01
Delhi,58.94,157.25,6.81,30.63,21.85,16.44,0.62,15.94,90.28,175.0,Moderate,2020-05-06
Delhi,35.66,86.35,3.55,16.49,11.67,13.54,0.42,13.56,120.32,192.0,Moderate,2020-05-07
Delhi,43.25,99.89,3.59,16.41,11.66,13.82,0.49,16.51,130.25,202.0,Poor,2020-05-08
Delhi,55.23,122.7,3.7,14.52,10.74,13.12,0.56,16.85,126.93,213.0,Poor,2020-05-09
Delhi,41.93,112.15,3.86,12.68,9.9,12.15,0.47,13.8,106.96,159.0,Moderate,2020-05-10
Delhi,37.49,79.04,4.08,14.98,11.29,12.18,0.48,13.2,110.55,177.0,Moderate,2020-05-11
Delhi,39.51,82.07,5.23,18.31,14.01,12.14,0.53,16.85,99.22,182.0,Moderate,2020-05-12
Delhi,60.06,137.42,4.24,20.39,14.31,12.37,0.63,17.45,96.43,182.0,Moderate,2020-05-13
Delhi,41.05,103.96,8.82,21.59,18.68,11.99,0.56,12.96,99.98,206.0,Poor,2020-05-14
Delhi,50.34,106.7,4.51,17.17,12.81,11.56,0.54,16.17,103.66,200.0,Moderate,2020-05-15
Delhi,72.32,130.7,3.89,19.34,13.45,12.57,0.61,19.22,109.15,227.0,Poor,2020-05-16
Delhi,81.66,151.33,5.66,31.0,21.1,13.24,0.76,22.36,88.65,216.0,Poor,2020-05-17
Delhi,89.06,163.59,6.7,33.32,23.18,13.57,0.86,29.35,71.66,212.0,Poor,2020-05-18
Delhi,81.15,165.75,16.78,43.13,36.61,17.35,0.98,24.06,80.62,231.0,Poor,2020-05-19
Delhi,59.05,130.99,4.53,24.88,16.92,19.65,0.77,19.81,100.88,222.0,Poor,2020-05-20
Delhi,42.03,132.4,8.67,22.96,19.28,18.22,0.79,18.19,108.99,187.0,Moderate,2020-05-21
Delhi,74.73,172.82,24.39,51.14,47.09,18.61,1.3,27.74,78.36,210.0,Poor,2020-05-22
Delhi,70.32,185.65,30.25,44.54,48.35,17.51,1.04,17.67,59.23,181.0,Moderate,2020-05-23
Delhi,41.22,154.24,7.55,27.26,20.6,19.02,0.67,15.2,76.57,166.0,Moderate,2020-05-24
Delhi,61.36,149.9,28.16,58.19,53.91,22.71,0.96,26.0,75.02,168.0,Moderate,2020-05-25
Delhi,46.64,157.95,34.04,57.07,58.13,20.15,1.01,15.78,51.77,135.0,Moderate,2020-05-26
Delhi,34.93,145.35,15.73,45.8,37.17,18.37,0.63,13.54,103.48,181.0,Moderate,2020-05-27
Delhi,35.16,238.52,2.28,20.8,12.92,14.84,0.6,12.8,91.06,177.0,Moderate,2020-05-28
Delhi,22.23,61.31,2.63,23.54,14.66,13.52,0.57,10.74,76.35,152.0,Moderate,2020-05-29
Delhi,21.29,47.91,3.1,22.7,14.6,12.75,0.55,10.2,84.03,113.0,Moderate,2020-05-30
Delhi,18.24,35.15,2.78,18.69,12.22,12.16,0.55,8.99,67.78,106.0,Moderate,2020-05-31
Delhi,51.7,86.65,4.11,35.07,22.0,13.23,0.89,17.87,68.39,164.0,Moderate,2020-06-01
Delhi,45.91,95.77,3.86,33.33,20.89,12.78,0.7,12.79,92.08,199.0,Moderate,2020-06-02
Delhi,52.2,111.17,3.72,40.37,24.49,12.86,0.87,18.32,66.86,201.0,Poor,2020-06-03
Delhi,55.34,121.3,13.74,44.84,35.04,13.63,0.92,17.18,60.02,136.0,Moderate,2020-06-04
Delhi,42.91,87.41,5.07,38.31,24.51,13.07,0.83,14.9,51.57,129.0,Moderate,2020-06-05
Delhi,27.02,63.2,3.44,28.21,17.81,12.56,0.66,11.69,74.73,127.0,Moderate,2020-06-06
Delhi,46.44,91.74,3.9,35.6,22.12,13.01,0.84,15.22,63.16,125.0,Moderate,2020-06-07
Delhi,43.05,92.48,5.02,32.85,21.57,13.24,0.86,17.43,85.79,165.0,Moderate,2020-06-08
Delhi,63.19,136.62,14.68,48.8,37.92,19.28,0.99,19.39,85.23,172.0,Moderate,2020-06-09
Delhi,60.68,143.75,24.7,45.4,44.29,20.25,1.11,17.35,78.33,196.0,Moderate,2020-06-10
Delhi,57.08,132.57,11.58,42.95,32.28,18.38,0.99,16.29,68.36,177.0,Moderate,2020-06-11
Delhi,61.91,143.57,6.2,40.46,26.57,16.9,1.01,15.91,65.31,182.0,Moderate,2020-06-12
Delhi,47.6,133.16,4.47,38.22,23.98,14.04,0.85,13.02,41.0,126.0,Moderate,2020-06-13
Delhi,62.81,155.47,6.05,35.25,23.69,13.26,0.99,19.52,54.75,153.0,Moderate,2020-06-14
Delhi,45.86,116.91,3.54,33.4,20.66,11.81,0.84,16.3,80.11,183.0,Moderate,2020-06-15
Delhi,37.74,104.94,3.37,35.99,21.89,11.22,0.84,16.1,75.83,188.0,Moderate,2020-06-16
Delhi,27.5,78.11,3.06,20.76,13.55,11.15,0.66,12.0,69.08,155.0,Moderate,2020-06-17
Delhi,31.95,90.99,3.51,24.16,15.71,10.83,0.75,14.66,66.04,166.0,Moderate,2020-06-18
Delhi,47.05,188.19,3.23,24.78,15.81,10.09,0.82,14.86,61.86,144.0,Moderate,2020-06-19
Delhi,28.24,99.79,5.1,30.94,20.56,9.13,0.7,12.47,53.33,159.0,Moderate,2020-06-20
Delhi,35.19,85.81,6.5,32.45,22.56,9.09,0.8,13.27,39.23,104.0,Moderate,2020-06-21
Delhi,46.11,79.7,3.31,30.35,18.84,12.93,0.83,9.62,81.03,156.0,Moderate,2020-06-22
Delhi,22.99,52.02,4.02,20.58,14.23,13.25,0.72,8.37,34.4,86.0,Satisfactory,2020-06-23
Delhi,28.48,57.5,4.6,27.81,18.55,11.4,0.84,8.78,17.5,54.0,Satisfactory,2020-06-24
Delhi,38.76,72.96,4.81,33.76,21.88,10.5,0.96,8.02,27.8,86.0,Satisfactory,2020-06-25
Delhi,41.84,99.66,7.55,30.36,22.3,10.14,0.9,9.81,20.25,95.0,Satisfactory,2020-06-26
Delhi,28.16,134.16,4.65,25.26,17.23,9.18,0.7,8.14,24.11,100.0,Satisfactory,2020-06-27
Delhi,42.93,293.24,8.56,24.27,19.88,9.87,0.8,7.77,24.74,175.0,Moderate,2020-06-28
Delhi,33.37,163.76,4.18,32.57,20.53,42.23,0.6,11.01,63.66,207.0,Poor,2020-06-29
Delhi,34.27,84.17,3.62,25.58,16.56,26.92,0.74,6.04,30.33,100.0,Satisfactory,2020-06-30
Delhi,44.75,125.25,2.83,20.12,12.97,30.83,0.38,7.62,57.78,87.0,Satisfactory,2020-07-01
Delhi,162.17,316.3,86.02,79.77,176.31,43.01,1.86,16.75,8.4,334.0,Very Poor,2018-02-02
Delhi,144.32,289.32,47.71,68.85,121.83,38.16,1.4,17.82,1.84,312.0,Very Poor,2018-02-04
Delhi,183.92,352.44,120.33,97.77,193.45,38.54,2.13,20.57,27.33,338.0,Very Poor,2018-02-05
Delhi,150.28,295.45,53.71,91.38,142.0,36.86,1.77,20.59,27.44,339.0,Very Poor,2018-02-06
Delhi,134.57,266.45,74.66,72.28,87.22,34.84,1.59,21.37,40.83,309.0,Very Poor,2018-02-07
Delhi,180.89,338.38,239.78,94.61,157.16,36.53,3.07,18.31,27.93,335.0,Very Poor,2018-02-08
Delhi,222.66,401.42,151.92,88.4,175.74,39.23,3.14,18.81,32.94,370.0,Very Poor,2018-02-09
Delhi,208.12,412.38,152.42,84.59,78.64,30.76,4.52,15.23,39.14,369.0,Very Poor,2018-02-10
Delhi,168.66,346.06,136.09,79.97,117.66,34.1,3.0,17.74,19.99,360.0,Very Poor,2018-02-11
Delhi,77.68,160.95,9.62,44.02,50.31,38.44,0.78,15.51,18.17,238.0,Poor,2018-02-12
Delhi,110.42,188.91,92.24,69.7,174.51,41.03,1.38,18.05,29.21,200.0,Moderate,2018-02-13
Delhi,69.48,148.62,8.22,45.13,48.56,28.89,0.67,15.71,32.29,216.0,Poor,2018-02-14
Delhi,82.21,171.29,8.97,49.16,55.6,32.66,0.86,18.65,37.26,145.0,Moderate,2018-02-15
Delhi,149.89,255.96,39.55,71.14,113.43,41.79,1.28,20.53,29.23,275.0,Poor,2018-02-16
Delhi,143.89,280.61,39.47,72.07,115.03,41.05,1.33,23.6,30.89,327.0,Very Poor,2018-02-17
Delhi,133.36,287.96,102.58,77.48,124.61,37.95,1.65,18.85,36.45,316.0,Very Poor,2018-02-18
Delhi,152.86,322.16,211.2,92.49,143.51,36.25,2.78,21.89,39.04,317.0,Very Poor,2018-02-19
Delhi,174.25,359.83,144.95,88.48,149.86,41.77,2.78,20.54,39.34,335.0,Very Poor,2018-02-20
Delhi,160.04,373.92,119.06,102.15,95.88,31.46,4.51,14.84,38.19,331.0,Very Poor,2018-02-21
Delhi,152.92,324.21,169.02,90.23,171.15,43.0,2.64,19.53,36.0,328.0,Very Poor,2018-02-22
Delhi,149.79,341.75,195.67,97.14,238.39,47.0,2.92,23.38,31.11,318.0,Very Poor,2018-02-23
Delhi,177.62,399.71,105.61,86.05,162.4,53.99,2.23,21.43,42.41,349.0,Very Poor,2018-02-24
Delhi,108.46,259.92,30.55,59.87,80.54,44.66,1.05,22.62,34.73,324.0,Very Poor,2018-02-25
Delhi,58.62,167.5,7.78,38.68,43.72,29.02,0.55,15.58,36.06,161.0,Moderate,2018-02-26
Delhi,74.68,195.49,39.42,59.11,98.33,33.56,1.05,17.83,28.86,152.0,Moderate,2018-02-27
Delhi,126.37,311.71,99.49,79.79,145.58,43.17,2.03,20.17,34.52,256.0,Poor,2018-02-28
Delhi,104.99,273.32,122.71,77.82,204.82,38.24,2.03,21.16,28.25,285.0,Poor,2018-03-01
Delhi,111.07,262.47,126.47,80.82,204.55,37.22,2.32,16.41,35.05,274.0,Poor,2018-03-02
Delhi,91.79,253.05,61.04,70.61,131.34,35.95,1.44,22.45,30.25,215.0,Poor,2018-03-03
Delhi,78.37,227.85,51.99,58.61,109.61,33.2,1.13,20.51,29.86,198.0,Moderate,2018-03-04
Delhi,62.3,178.8,45.12,54.43,112.16,31.03,1.0,19.91,33.71,169.0,Moderate,2018-03-05
Delhi,65.56,180.58,11.69,51.01,59.61,29.29,0.74,19.89,36.2,150.0,Moderate,2018-03-06
Delhi,84.09,210.94,62.84,68.18,91.46,30.78,1.27,19.44,37.72,163.0,Moderate,2018-03-07
Delhi,111.56,262.62,219.35,107.77,93.05,33.82,3.24,25.17,46.96,230.0,Poor,2018-03-08
Delhi,123.31,291.83,87.41,83.82,104.28,33.29,2.94,22.94,36.87,308.0,Very Poor,2018-03-09
Delhi,70.55,182.12,9.34,54.97,60.52,33.36,0.77,22.73,32.3,191.0,Moderate,2018-03-10
Delhi,87.93,225.4,45.12,64.29,114.83,36.19,1.15,23.52,37.05,167.0,Moderate,2018-03-11
Delhi,103.21,248.07,67.49,79.76,152.66,36.57,1.57,22.91,31.4,253.0,Poor,2018-03-12
Delhi,99.36,255.72,105.74,88.7,162.39,35.34,2.22,21.23,24.61,229.0,Poor,2018-03-13
Delhi,110.14,376.79,156.44,78.91,148.71,33.04,2.39,18.7,29.03,298.0,Poor,2018-03-14
